cluster,accountId,assists,boosts,dBNOs,dailyKills,dailyWins,damageDealt,days,headshotKills,heals,killPoints,kills,longestKill,longestTimeSurvived,losses,maxKillStreaks,mostSurvivalTime,rankPoints,rankPointsTitle,revives,rideDistance,roadKills,roundMostKills,roundsPlayed,suicides,swimDistance,teamKills,timeSurvived,top10s,vehicleDestroys,walkDistance,weaponsAcquired,weeklyKills,weeklyWins,winPoints,wins
3,account.96baefb9e1604304a9931081d157b757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,account.8566295a24ec4b11a9db966d594c15ae,10,162,127,15,0,16611.143,13,34,141,0,148,276.12827,1577,51,5,1577,0,,9,81412.74,1,15,53,8,81.03,0,30104,14,0,30920.576,259,15,0,0,2
1,account.3f19b6fa26054d37aa998ee625b13ec7,268,1633,1045,7,1,145087.73,46,310,928,0,1304,485.69348,1726,369,8,1726,0,,136,955113,28,29,409,11,1706.1917,5,380230,253,27,423391.2,2678,7,1,0,67
3,account.fc35e621ced4491ea61a8440a5cfd2db,35,233,124,30,0,17907.705,9,31,151,0,123,121.31673,1335,125,4,1335,0,,26,46295.62,0,7,125,1,24.371758,1,45897,21,0,45694.746,633,48,0,0,0
3,account.66810fd8360a41cfa4f1cb3bfeaf0511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,account.b4e520a26a3c48249f75eebd273571f1,225,1311,622,3,0,88708.71,31,166,889,0,639,505.78186,1639,417,4,1639,0,,151,689974.9,19,15,439,9,879.9803,13,368884,206,13,436972.94,2688,3,0,0,31
4,account.e2faf1a7190a418a9a4b1e40fca884fa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,account.312a0450da7f4f09b8d7f2acae79807c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,account.893773cc0f5847d3a2f1c99a8ad867a0,4,56,28,31,2,3995.6472,3,7,11,0,38,282.15125,1445,6,3,1445,0,,4,37298.484,4,9,9,0,0,1,8890,5,0,9347.939,100,31,2,0,3
2,account.86aaa066e0464480a7ba828be400725f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,account.6fa6bb87572146719cb60649d9afec77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,account.1ca6dd6bd2b74f028ad3ee512bf64ed4,126,637,274,4,0,39438.695,18,81,619,0,285,357.00793,1638,252,4,1638,0,,88,183898.53,6,17,256,2,670.9447,4,142902,77,8,164524.67,1156,4,0,0,8
3,account.8b7b350ccc144b6b937cca7eed230983,40,324,180,16,1,22759.908,15,62,233,0,210,464.51233,1586,96,5,1586,0,,31,156320.3,1,13,102,3,29.25036,0,69502,37,2,89261.695,583,16,1,0,10
3,account.632682733afa4eca9a4e8446bce85687,2,4,1,0,0,499.7323,2,0,16,0,0,0,1115,5,0,1115,0,,2,3394.6492,0,0,5,0,0,0,3354,2,1,3364.134,37,0,0,0,0
2,account.2aa38dc1d98e4ecea9802f85271f8e15,117,545,382,1,0,60077.156,17,61,501,0,326,302.85513,1613,276,4,1613,0,,103,305749.1,1,9,279,2,128.58693,1,198401,98,2,184135.52,1548,1,0,0,7
4,account.019002dc873a4f85b3a63658b631e859,1,12,21,5,0,2913.2202,2,4,19,0,20,51.104664,527,20,2,527,0,,1,0,0,5,20,0,0,1,5001,1,0,4465.876,76,20,0,0,0
4,account.ace60917f25342f0816320f76e2c8b70,149,558,304,12,0,46960.08,29,80,621,0,343,385.4029,1630,353,3,1630,0,,119,109223.72,2,10,363,10,773.5281,6,163023,94,4,185373.16,1986,39,2,0,13
1,account.31b8e878a2574e318ad755e29fcf3e28,205,828,789,3,0,102129.305,51,265,466,0,1051,354.84113,1574,576,13,1574,0,,137,332261.84,35,39,597,23,67.74428,5,185504,99,6,188393.8,1828,3,0,0,33
3,account.1ab03e71ff9b45ba866fde786111c1a6,6,24,12,0,0,2120.036,5,2,23,0,13,196.50458,1258,11,2,1258,0,,5,8269.602,0,3,11,1,0,0,4612,1,0,4166.0957,54,3,0,0,1
3,account.3a6a0822e6a94261bc59c708fbfba36f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,account.47a466976abb48e0a83813389f318050,1,10,1,1,1,223.04916,2,0,10,0,1,6.8183675,1406,2,1,1406,0,,1,7366.866,0,1,3,0,0,0,2817,3,0,3421.8984,10,1,1,0,1
4,account.10646a1b43504f77ae638f114c09e0c9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,account.c266daf2b1274b6fa9fcc110184581d4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,account.6fa051473e19476ca5f43d049eb43280,1,46,23,23,0,3264.2168,1,4,22,0,23,214.0496,1358,18,3,1358,0,,2,19998.59,0,5,18,0,66.10613,0,11387,5,0,19671.055,101,23,0,0,0
3,account.4f7d952028e34ab784d156533b2b81d0,14,72,27,1,0,3883.6138,7,10,35,0,25,342.8744,1530,44,2,1530,0,,11,102496.76,2,7,44,4,54.334656,1,34236,16,5,38261.094,222,11,0,0,0
3,account.473b20f223da4b3aabbc793942a9d05d,15,106,22,1,0,3416.4248,5,5,47,0,25,162.19052,1568,26,2,1568,0,,4,45200.98,0,5,30,0,48.818905,0,25876,17,0,31521.488,146,1,0,0,6
2,account.9cc504e112834f68ad8a5d95347c8770,46,274,188,1,0,24878.04,17,53,198,0,216,268.8573,1387,141,3,1387,0,,23,14441.895,0,11,149,3,511.02307,0,68592,63,0,119434.92,798,1,0,0,15
4,account.03bb4b587bfb486989b9975a0f8051f2,0,2,0,0,0,0,1,0,1,0,0,0,375,1,0,375,0,,0,0,0,0,1,0,0,0,375,0,0,5463.7954,8,0,0,0,0
3,account.563c1275d81f4024a42e9d1229a58cec,0,0,4,3,0,684.3833,1,1,1,0,3,17.58765,448,1,2,448,0,,0,0,0,3,1,0,0,0,448,0,0,389.2393,8,3,0,0,0
2,account.00e5ad095dd746138be58a4231936973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,account.701d3c51ec23448f87d7d45f9b62cb70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,account.b015f839f1944f508f5e0a47790605e3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,account.c2c67a31378c46918a28263ed9944f52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,account.cb079ce8677c4c4395fe9b390096082d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,account.a9d4c46b36a94452acbafcf6afce626a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,account.40796e1034e04e75aa5b32a8b48fbc30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,account.0ec5d32a5100478197821bf074a4125a,19,65,88,35,0,10906.808,3,19,43,0,109,187.71428,1432,37,8,1432,0,,6,35261.51,14,14,38,0,0,0,15312,9,0,15211.395,142,35,0,0,3
3,account.6e7662cc42aa421e875a4ffafc3711df,0,9,7,6,0,811.52057,1,1,12,0,6,120.54036,1199,9,1,1199,0,,2,0,0,3,9,0,9.920039,0,3998,2,0,7675.924,38,6,0,0,0
3,account.577e4bd1d87747709899623919a1b6ca,0,17,1,1,0,814.08826,1,0,10,0,1,10.16878,1441,7,1,1441,0,,0,9377.983,0,1,7,0,0,0,5132,1,0,3701.2295,56,1,0,0,0
3,account.3864e3aa7ce34a52b12f5d08c1c73474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,account.a5ddcd99ca03431cbba00bc701aa1ec1,3,8,13,15,1,1299.2249,2,1,6,0,17,347.2575,1221,2,2,1221,0,,1,2262.8477,0,15,3,0,0,0,1927,1,0,3626.7878,13,15,1,0,1
4,account.cdda2abf31f9457b9569ff83f6366e0e,17,80,37,3,0,5629.038,8,12,60,0,46,318.70282,1480,36,3,1480,0,,6,52719.16,0,14,37,1,54.48977,0,25579,15,0,33638.48,219,3,0,0,1
4,account.23d1497daef1465998c7acae9186bd58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,account.8402ab5372884de0a159a8b41892a5dc,18,134,75,13,1,10807.395,11,16,98,0,75,242.72533,1477,44,4,1477,0,,13,32387.979,0,6,45,1,219.18542,0,26869,12,2,29131.39,255,13,1,0,1
3,account.baac6082a85e4b5cb9104eae812e5d06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,account.85a89df5d4e2447b948b2dffa8305746,66,386,118,3,0,18758.645,25,19,252,0,111,241.91544,1625,108,3,1625,0,,47,169903.47,0,6,110,4,90.34198,2,94169,49,2,103080.95,571,23,2,0,7
4,account.e1558b1d84b64843a8f8bf05f4be6eb7,47,274,220,6,0,30591.098,13,53,274,0,219,420.4421,1568,121,5,1568,0,,27,128145.07,4,15,124,2,130.84525,0,78376,39,3,87129.69,621,6,0,0,4
4,account.4ae12983cf6d452dbbbaf1d46cb91982,9,17,15,6,0,2403.692,3,0,16,0,16,230.10248,1359,5,3,1359,0,,0,8107.001,0,10,6,0,0,0,3270,2,1,4483.076,23,6,0,0,1
3,account.71fc150e3d4946bcaf38b58b18e26f4c,2,60,52,9,0,5930.9287,6,13,40,0,64,161.85971,1345,12,4,1345,0,,0,23681.025,7,11,13,0,0,0,9137,3,0,11460.301,87,19,0,0,2
3,account.d5af63a3d97b41908e1306e39fd03672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,account.5479b61694ae4e919f7e43b8a19b76d2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,account.852ce458ce86467ebcc6fe8a7e468276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,account.c42a3eb594104e87b9a6f775cedacf91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,account.a6c12b9f3cff4d8fb688dd11fd2d7ad1,123,220,354,4,0,39075.496,49,74,820,0,411,404.8703,1532,260,3,1532,0,,34,507471.7,21,10,274,20,1637.956,2,224301,132,9,301967.7,1724,4,0,0,50
4,account.9f5904f7c1814824b8cf3f13c4d24af9,59,467,253,1,1,32677.215,39,39,608,0,306,514.08264,1572,167,4,1572,0,,21,302315.34,18,10,171,23,1263.6309,3,161807,104,1,206865.17,684,15,3,0,18
3,account.9c0102c754b941bf9bce25dacdd0e56b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,account.ffbfb80b2ca3482cb7a117baa6a8bb14,160,1065,328,0,0,48004.84,56,75,529,0,391,477.07996,1613,405,6,1613,0,,167,603789.5,17,12,426,12,2242.1426,5,341018,178,9,525698.44,2892,0,0,0,31
3,account.718325b0792943c39a0977fc25962c07,80,309,194,10,0,29700.994,42,40,393,0,240,380.2677,1634,194,3,1634,0,,54,440293.34,9,9,206,10,511.80957,0,194573,112,3,239610.97,1216,10,0,0,19
3,account.7c6ad098807b479bbf1faf896b8f0606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,account.cb27c699466f4e589a2c062ff13e83c8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,account.c5b074d1e3c04ce285ecb46cb02d0f6a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,account.a7084f98ae9946c58b9b1074ed8d5457,7,25,29,10,0,2816.0144,6,10,47,0,28,333.23474,1586,12,3,1586,0,,0,13699.24,0,4,12,0,46.192493,0,13047,10,0,24254.754,47,20,0,0,0
3,account.e8a7c447235446a1b3a324899bb634cd,4,26,5,1,0,672.4022,2,1,13,0,6,28.536535,1249,12,1,1249,0,,1,15004.688,0,2,12,1,58.424442,0,8661,3,1,11291.524,49,1,0,0,1
3,account.4b78c2507e504397aca537a0c995c3e8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,account.79cc4917987846f0a2a5233617a0c7f3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,account.b9c7513fab7840bab8aa5e8df6bc13b0,1,47,40,18,0,5458.9697,5,12,20,0,55,329.5033,1541,16,3,1541,0,,0,29265.982,1,10,17,2,85.76631,0,14257,6,0,14391.879,121,18,0,0,1
3,account.e9b43778bebd457e8c862f16b59c9f45,31,151,118,0,0,14993.187,34,15,105,0,155,329.91714,1628,87,3,1628,0,,15,286257.38,22,11,98,3,48.28917,2,102046,64,0,124152.49,422,0,0,0,15
3,account.a506f632363d450b9af03d31dd192182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,account.3daa349ad9c84840a960a3136b2538db,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,account.b48a6d16c91942879455649aafc838b0,33,208,77,1,2,10330.171,25,14,379,0,84,351.35168,1582,118,3,1582,0,,35,283713.03,5,5,130,14,794.7209,0,135792,87,1,179359.61,494,1,2,0,21
3,account.16a99bd3a2dd4b46b663b871d5a01191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,account.665695bc9d8f41469fc39d13f7d68937,7,23,27,20,1,3953.9084,8,6,21,0,36,244.8559,1537,23,2,1537,0,,4,74933.4,4,7,24,2,28.299345,0,27766,21,0,42513.742,165,20,1,0,1
3,account.4fcd9c44519e46bc90abe477a480deca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,account.ffdc9a3fe2754fada1a6b6329279c107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,account.d500c060ff754804b3f8290d0b7a5c23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,account.340d0bf0d82447cdb716abc946db5fea,6,19,8,5,1,1078.7915,4,3,31,0,8,198.70789,1537,15,1,1537,0,,0,35197.85,0,2,16,1,383.7935,0,19789,16,0,29800.443,68,5,1,0,1
3,account.b55046fea0e24013ab22c0b2f442658b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,account.4c81e447e76b4aa5be39fc44e1c59700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,account.11d58f6dac6040bb85795ee4b81ec6a8,111,1096,637,28,2,83415.9,42,187,457,0,875,665.8728,1727,175,5,1727,0,,76,659752.4,28,22,245,2,1065.4742,3,269882,182,9,409380.16,2020,28,2,0,83
3,account.e5793c050d0a463abb693d2482d64298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,account.c74eab395be6449b8ffa0aec66d2b5ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,account.90ea8bbc4b614457a628a05880949319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,account.3eeb1146dd584f3e92e342c3107fb97a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,account.aac1f7c3f9de4db792f57d298b2507ed,29,106,80,0,0,9032.569,10,14,109,0,102,336.2182,1609,47,4,1609,0,,19,162123.36,11,7,53,2,247.36339,2,53682,34,5,64711.887,354,0,0,0,6
3,account.3ab4fd2f632348eba30ca7e3e10ef083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,account.b4e5609261824813a68ba10392fe7af6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,account.14ffcbd23b29451f905c2df392f6adee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,account.bb70fc09d99641f89771d9e8cfbf5d45,17,71,47,18,1,6307.8564,7,6,47,0,55,301.29718,1557,20,3,1557,0,,7,59453.477,12,12,25,0,66.99289,0,24536,17,1,28558.395,186,26,3,0,7
4,account.be1b7bd076254b4fb272e0013ea36b25,10,109,35,0,0,5504.416,8,14,44,0,37,359.64902,1464,28,2,1464,0,,2,65776.17,2,7,30,0,11.19224,1,24886,12,1,33358.66,174,0,0,0,2
3,account.1986f100a2e64d05b18fbc6cc46ecf02,95,394,158,19,1,22500.23,21,47,227,0,193,364.8364,1581,196,3,1581,0,,43,385778.4,0,8,209,6,1478.5422,0,194581,119,1,289193.72,798,19,1,0,21
3,account.559c353663934a54b30f06ed3fe5034e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,account.661b4af186c749f88803df5df477b321,177,1173,745,16,1,93956.3,57,197,709,0,1047,493.29742,1716,315,4,1716,0,,72,1059323.9,169,18,365,13,1069.6907,1,386822,285,7,462940.56,2499,80,13,0,81
3,account.e4f06256b4584ccdb7620df2605e0ca2,19,39,28,2,0,4139.937,10,0,26,0,35,337.2598,1543,18,3,1543,0,,4,55252.426,4,8,19,2,248.47473,1,19014,11,0,21476.3,69,19,1,0,2
3,account.e828189330fd4719ae9e2009f03c6af1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,account.71d7846a94c54a01880dc320f1b8dd7d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,account.bdfee930abe449acb438b9919f40cc89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,account.d73201a546cc4ff19e97bb410ef18cd2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,account.ef3aee50d5be4ecca50294f1fa5e1697,1,9,7,3,0,1108.9119,2,1,19,0,8,52.654804,1412,8,2,1412,0,,2,24558.434,3,3,8,0,70.80018,0,7433,6,0,8634.48,61,3,0,0,0
3,account.f9147ce0843a4cbba045de9b18527785,1,6,4,5,0,387.3176,2,3,1,0,6,85.04823,1280,2,2,1280,0,,0,2110.5671,0,5,2,0,0,0,2228,2,0,2086.3303,11,6,0,0,0
3,account.247b919e84544a1d81f261bed7af0981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,account.54239cccabcc41c1b915e403d97bb84a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,account.8cd164f578c44225a19b436610b09d85,181,1531,388,6,0,56588.168,53,110,845,0,487,429.6871,1724,429,4,1724,0,,159,1278158.2,61,9,474,31,1513.1548,4,492792,283,4,599388.44,3112,6,0,0,56
3,account.e23875c82bcd4cb6836d98a54fcf2054,23,92,37,3,0,5055.2925,13,7,143,0,48,293.90903,1722,46,3,1722,0,,7,99467.51,1,5,49,3,477.0374,0,53089,37,2,77116.37,209,3,0,0,7
3,account.600bdf2683c04bccaea0b21b94e29b86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,account.0dbe4385185d494d8f70160dc2fb127e,89,1231,315,2,0,49527.24,27,70,695,0,346,344.91055,1722,267,5,1722,0,,77,614158.7,22,8,285,11,411.65918,3,287162,173,4,256989.97,1421,16,1,0,30
3,account.faa36c8c0a144b679569699a9a233fb0,23,95,60,11,0,8074.614,3,9,39,0,43,107.41282,1646,43,3,1646,0,,11,58704.895,1,7,43,1,128.10178,1,28321,11,0,31569.184,259,34,0,0,1
3,account.358df306b2054b3f83ac20f0f55ca8f3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,account.52a7ef21b7994dd1b35647155377c8e2,39,256,61,16,2,9553.225,9,14,177,0,63,402.38617,1635,83,3,1635,0,,22,211202.52,2,5,89,2,196.02835,0,82295,48,3,90973.41,661,35,7,0,11
3,account.fc79a42ecc0f4580a4a60e07f8911a9d,44,246,107,1,0,16045.041,17,28,185,0,106,461.34558,1590,84,3,1590,0,,40,94161.74,4,13,90,2,34.62327,1,64412,33,2,63417.402,527,4,0,0,8
4,account.41e7a6779ae843c18b8121872023c0cc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,account.d7bb6bd350de4beb95af6086c2160af0,50,400,113,4,1,16364.991,18,22,124,0,133,366.7624,1649,71,4,1649,0,,36,233437.8,6,8,85,5,357.3267,2,91707,58,2,102709.91,587,8,1,0,18
4,account.941872513bb74d73b1f791e6eafd5741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,account.a7d283ca55804401ab8919f0f659af89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,account.04c09e87546e42c1a1faa1840eda63ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,account.737150ed4d2a49f7aa9fdca83f2433aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,account.b39df93d39cf46d0b499fb6085c8befe,101,376,678,22,0,89502.305,45,187,485,0,858,566.41034,1703,220,6,1703,0,,49,378136.34,51,32,235,9,728.36237,5,208760,110,9,223571.58,1341,22,0,0,17
3,account.40a5f037b7da48d7911e762c45e3bee8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,account.7824b70aadcb432a9a3229b5e56237d0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,account.2b40870db60f413bb6dd33073cd36e50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,account.919ed751cea449979ff023d466ff329d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,account.1a340bcd01664129811f0c7365029696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,account.7f928a89f68e4a3d92e79aaed1d5ced9,0,1,0,0,0,0,1,0,0,0,0,0,367,1,0,367,0,,0,0,0,0,1,0,0,0,367,0,0,654.7681,12,0,0,0,0
2,account.d5a800acc1d344769710d1b1a1fa9a41,135,496,494,14,1,64817.93,44,122,295,0,706,541.3589,1635,77,6,1635,0,,34,270820.9,18,17,115,2,746.99274,2,131674,93,17,137301.83,778,14,1,0,49
3,account.088d73fc2c3c470c8dcaeb173b80daf3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,account.e4d4a257e12b44aebc5ffab5726e4054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,account.e98021dfb87a4fbb875e07e2bdf449d0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,account.f386e9eaf5cb47829f34df3ca9f62809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,account.e0ab9de6fab94db1bf8829b57e862a98,117,586,373,9,1,51928.05,45,111,385,0,546,581.43335,1631,84,5,1631,0,,41,330097.3,30,17,128,3,849.8773,4,149580,104,13,141286.84,988,9,1,0,50
3,account.d37afb8a48b64e56a5b080dda03f0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,account.bef7075c44a14528991f2fda2ba08178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,account.8712d6d9bd3d410c9077cfa669415241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,account.263e18e8fd6e41f1a6e3f6f7cc772fb5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,account.223d59e55b7f41809d22ff18704bf2cd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
