cluster,accountId,assists,boosts,dBNOs,dailyKills,dailyWins,damageDealt,days,headshotKills,heals,killPoints,kills,longestKill,longestTimeSurvived,losses,maxKillStreaks,mostSurvivalTime,rankPoints,rankPointsTitle,revives,rideDistance,roadKills,roundMostKills,roundsPlayed,suicides,swimDistance,teamKills,timeSurvived,top10s,vehicleDestroys,walkDistance,weaponsAcquired,weeklyKills,weeklyWins,winPoints,wins
3,account.608feab82ac848e2b961238c4e5d9357,36,227,134,7,1,19507.807,9,25,132,0,127,283.48303,1658,86,4,1658,0,,15,49824.656,2,7,90,5,127.75723,1,54921,32,0,72926.16,605,25,2,0,6
3,account.a98731c7935b441bbc6ac2d2906ccf3a,187,1221,704,30,1,107647.21,18,154,1061,0,637,356.88895,1644,498,5,1644,0,,183,571873.44,9,11,519,6,1073.017,8,352174,189,23,370240.38,3535,102,5,0,32
4,account.a7bcac8043b34a73b036a77157faa063,21,181,61,14,0,8953.979,24,21,133,0,66,140.01196,1545,77,3,1545,0,,23,91103.94,1,7,78,3,95.44969,1,52955,17,2,74345.46,381,18,0,0,2
2,account.3971cf252c0e494aa9cc2fc08443988c,131,499,278,29,3,40432.938,11,75,464,0,269,465.7031,1629,170,3,1629,0,,83,225299.89,2,8,182,2,1199.1439,0,138960,87,15,176224.47,1303,29,3,0,23
4,account.f704f4c535d74e9b965f60fa2f470c1f,337,2429,924,40,1,135626.06,33,211,1681,0,873,364.23938,1657,697,5,1657,0,,220,928780.6,14,11,721,14,1656.0446,23,505812,276,42,495784.25,5535,40,1,0,42
4,account.632f4a21e84d4c9e825cc7db4789d7a1,497,2698,1337,61,4,206605.8,29,286,1447,0,1253,588.26935,1659,833,4,1659,0,,327,1075979,8,13,867,7,1318.353,6,590253,334,60,612259.94,6185,61,4,0,44
3,account.310c68133973498b91199c30a51836f6,22,138,161,2,1,19351.719,27,51,76,0,158,409.73206,1601,85,4,1601,0,,9,98739.08,2,13,89,25,233.9718,2,51695,49,1,35301.36,316,7,3,0,21
4,account.294315250418415988e5ae3ea923aaac,211,998,494,1,0,81051.61,39,118,798,0,471,524.25366,1659,385,3,1659,0,,152,521609.88,5,8,396,3,620.69006,5,280823,134,18,263755,2856,9,0,0,14
4,account.829b4f8032a34c989bf50fa5159d27ea,95,564,249,21,3,39659.88,9,62,504,0,231,448.38983,1749,203,3,1749,0,,67,231017.3,0,6,214,3,104.73998,4,160642,82,6,156844.02,1507,21,3,0,12
4,account.b4d4bf0dbd114e57a6994e6f3ef92c33,346,2638,1333,24,0,183398.9,46,233,1526,0,1210,421.97177,1711,914,4,1711,0,,261,706365.75,3,12,934,13,348.29144,3,475626,240,20,497695.28,5703,24,0,0,31
3,account.a47c72cd9da34698a57f296363d9b764,25,86,85,17,0,12079.149,2,20,71,0,82,300.60733,1561,24,3,1561,0,,24,24135.086,0,10,27,0,0,0,19524,11,1,16945.006,246,82,4,0,4
3,account.8ccf1afde798420585e294b95d490877,104,712,239,9,0,38499.066,18,54,373,0,195,440.38098,1645,185,3,1645,0,,59,251276.03,2,6,192,2,606.3466,1,121177,67,12,148028.02,1372,15,0,0,10
4,account.b72b0c108e4e4a66b0347dc724507f1b,194,1211,597,10,1,85353.625,28,128,752,0,603,409.75882,1636,427,4,1636,0,,169,313276.12,2,20,436,5,100.95386,3,234668,119,7,246286.78,3070,15,1,0,16
4,account.dc7ce84b978a4c5a9520e31dffcd3aac,149,1883,436,8,0,61593.492,51,123,1043,0,387,429.77264,1646,425,3,1646,0,,127,837348.7,0,13,444,12,657.53687,7,395510,206,14,424641.78,4334,17,1,0,27
4,account.9bfee65ef2ab46b88739297a7c7c5d8a,172,920,446,5,0,69101.66,28,102,494,0,416,599.17365,1646,328,4,1646,0,,153,388698.78,0,8,335,6,127.702034,5,197759,102,17,208921.95,2352,11,0,0,12
3,account.76e2040234be417fabd2f97d0897b6e6,18,104,91,2,0,13151.52,16,23,92,0,93,184.50525,1444,70,4,1444,0,,19,45201.05,0,9,71,1,0,0,32641,20,1,35060.324,354,2,0,0,2
3,account.5aba86e39fd94151af7104ffdc14bd5b,194,1088,411,2,0,63931.016,11,92,600,0,422,436.58716,1629,368,4,1629,0,,94,414382.94,8,8,374,2,619.2016,6,241742,125,3,255182.61,2652,151,6,0,16
2,account.b5ed00b49da849029d4f49564771fb58,220,1041,648,8,0,94694.76,33,135,939,0,616,460.36356,1613,374,4,1613,0,,130,414352.34,7,12,385,4,986.1334,2,236808,156,11,246759.34,2485,76,2,0,20
3,account.c4abad64d8c849ffb2aedabff6e51339,96,581,140,8,0,22792.143,22,33,458,0,119,416.72052,1593,214,4,1593,0,,60,243348.81,0,5,220,3,624.53766,1,136103,90,11,142741.31,1242,31,2,0,13
2,account.c76934c45f1049fa94ac748c08664c28,274,1537,669,3,0,113047.81,47,149,1148,0,654,562.12024,1649,540,3,1649,0,,234,911431.56,2,8,558,13,344.00403,8,421477,201,28,430042.7,4007,6,0,0,28
4,account.13f93340e5f849fdb6a38ba59a26f1de,221,1197,458,12,2,73824.625,21,83,695,0,449,431.58145,1699,376,4,1699,0,,105,755739.7,14,6,399,4,877.2959,3,313192,167,26,305316.56,2495,12,2,0,26
2,account.9a4c920cc6db4df98899ac3813bad532,379,2313,952,24,3,134506.11,53,155,1506,0,903,468.30875,1685,609,4,1685,0,,266,1140157.2,5,14,631,15,997.81995,7,507926,292,49,553357.44,6033,47,3,0,37
3,account.78ad327ddfdc49b181d3837739294195,59,640,166,2,1,25990.445,27,30,397,0,158,539.8795,1604,137,2,1604,0,,43,222522,1,8,144,0,14.813187,1,125865,81,6,135293.84,1043,2,1,0,9
3,account.94195e00187240d5b0bbf62cc263dc98,63,803,259,3,0,40120.68,35,60,438,0,266,490.39453,1632,150,3,1632,0,,56,331960.16,15,20,155,9,8.434737,1,150319,87,12,158770.11,1341,3,0,0,7
4,account.3f2b2c74f532428da2eb24224575c696,302,2120,747,22,1,113708.57,46,179,1224,0,738,546.7522,1648,558,4,1648,0,,225,720258.75,3,10,580,4,808.9651,7,405576,231,19,428442.2,4149,22,1,0,34
3,account.6f1fc201f53a4507b6fb7d6a21ac484e,495,3697,983,16,0,146716.7,29,227,3186,0,973,412.52975,1650,1080,4,1650,0,,414,1779182.5,11,10,1111,36,2527.5022,27,814501,460,112,846724.94,10261,138,6,0,59
2,account.91967cf479c442f0916088066a18f239,1025,7239,2768,36,1,381626.1,55,476,3678,0,2645,446.82608,1720,2009,4,1720,0,,568,1400518.6,13,9,2055,36,782.7771,34,1132380,686,101,1299387,16071,63,2,0,87
3,account.b5b8b9eade2e48c68dc45628c426f7e5,142,876,470,22,1,64839.168,16,100,599,0,405,429.63007,1593,344,4,1593,0,,78,285386.7,1,12,350,4,375.77975,0,195500,98,7,206448.9,2263,104,4,0,9
4,account.60c13c5657364bfeb1b69af103940e51,282,1641,710,36,3,103283.055,30,196,1123,0,695,346.33304,1643,611,4,1643,0,,270,571393.9,1,10,630,4,1851.9642,3,354983,173,15,363773.03,4205,75,5,0,27
3,account.5959b7b207504e5297a14eb990c6946a,124,812,461,5,0,65260.215,25,86,588,0,393,332.4559,1636,344,4,1636,0,,95,305048.12,0,10,350,1,589.7395,2,192627,105,10,235197.89,2531,5,0,0,15
2,account.8d233d8f00554db292c763b7d9d42054,502,3027,1414,20,0,197953,48,346,1873,0,1461,609.563,1631,889,5,1631,0,,274,926327.3,11,25,915,17,764.7294,11,507126,261,25,539419.06,5275,45,0,0,39
3,account.519a6388753f436c9fbfe6e5b562b96b,457,3713,1211,41,0,183956.14,39,248,2240,0,1109,523.6347,1644,1002,4,1644,0,,393,1284016.6,6,10,1026,25,3632.6584,16,669767,326,47,638312.1,7047,62,0,0,36
3,account.8dd004edc96a4d73b23b870268485d40,185,1235,492,24,2,79674.04,43,161,917,0,501,429.7469,1604,386,12,1604,0,,116,586044.6,8,14,395,7,2206.398,1,290026,167,26,268657.03,2863,24,2,0,20
2,account.80f0bb7a936a4a9bbb43a13c3f85333c,152,552,358,22,1,50445.824,12,79,444,0,337,310.9467,1622,238,3,1622,0,,88,129035.37,0,12,244,1,115.16696,4,119196,81,7,140958.5,1573,67,2,0,10
4,account.5a39b0ebb04a45eaa671d4fe55b015c1,223,1860,836,3,0,126054.62,45,163,701,0,875,456.4901,1590,389,6,1590,0,,78,708443.56,29,25,402,3,1010.55975,5,305827,207,15,363246.16,2874,3,0,0,22
4,account.2b5f7269230040c4bf77f9eb682da879,394,2955,1228,11,1,185557.39,39,262,1699,0,1117,516.301,1749,936,4,1749,0,,220,1441097,11,10,969,12,895.34186,12,673456,331,35,751026.4,7332,11,1,0,39
4,account.9d1ebb0312ee4d4280a1dbe51eeed9ce,384,1720,1161,0,0,175990.81,48,272,1659,0,1094,466.51538,1652,847,4,1652,0,,285,835498.1,1,14,866,16,685.13324,5,507038,276,18,600280.5,6193,2,0,0,38
4,account.3a9bf7b75dc94e6485c6128d857a0c0c,114,490,411,37,1,61136.668,19,99,465,0,409,272.9959,1714,193,4,1714,0,,74,284139.3,4,11,199,1,726.36816,0,116611,61,9,142654.62,1223,37,1,0,8
2,account.b04e749e0b54443dbb83569ab1f4c6f1,164,1191,457,15,1,65993.02,32,110,664,0,479,601.34863,1642,419,4,1642,0,,137,546897.5,6,8,432,8,369.38785,2,279456,150,10,330289.22,2806,15,1,0,23
2,account.10108603d11e4e6cb7ded1a4c1ec3187,42,177,163,3,0,24618.34,14,30,140,0,117,255.55153,1656,68,4,1656,0,,24,101418.734,1,12,70,1,0,0,51342,32,1,51821.4,525,8,0,0,3
4,account.44bbd9aa4b7b4334a31a6591d944e1b4,24,111,44,11,0,7570.667,3,6,73,0,40,249.57129,1576,47,1,1576,0,,15,79244.734,0,4,50,0,66.179955,0,38393,25,1,46788.43,397,11,0,0,4
3,account.8def98771b494b1ea85a0fb56dd4c760,39,199,81,6,0,11599.352,7,19,118,0,75,172.62411,1713,55,2,1713,0,,28,150395.97,0,7,58,2,50.76784,3,46008,26,8,44082.676,475,41,4,0,5
4,account.dca9bc0cffab49d5912532962c539356,353,1580,851,22,0,125641.984,29,193,930,0,781,328.07376,1623,520,4,1623,0,,156,1120355.2,15,13,531,6,1994.9889,5,398653,237,48,416133,4529,208,10,0,37
3,account.41444cbc8a0c4dceb2d623f8ccec1c04,374,1794,1144,32,1,165799.83,35,194,1899,0,1035,452.1424,1658,850,4,1658,0,,228,819981.7,3,10,869,11,1631.0828,3,502600,224,19,540789.8,5797,82,3,0,33
3,account.735ba22f5af7410b8269d7b80b2209f8,124,594,328,15,0,49778.19,20,79,757,0,318,233.6938,1734,256,3,1734,0,,96,323637.44,1,8,263,6,56.04822,2,193530,96,10,207808.69,2279,36,0,0,11
3,account.7a22f5e5a0eb461c868e514753343d54,0,1,2,1,0,112.227585,1,1,1,0,1,69.069466,420,1,1,420,0,,0,0,0,1,1,0,0,0,420,0,0,91.66685,4,1,0,0,0
2,account.7e8a30362b364a64bb6688f9ac5bf10f,607,2533,1588,23,0,261475.66,45,297,2763,0,1465,569.4013,1721,1214,4,1721,0,,380,1403749.9,16,10,1242,10,1572.062,15,792122,385,32,734495.06,8729,28,0,0,40
2,account.b20bd3f2105b4cae9c5efa7c8780028a,178,1146,481,9,0,76704.93,26,135,732,0,488,476.87625,1614,425,3,1614,0,,102,382747.47,5,9,433,1,12.627884,4,223764,119,5,259994.69,3333,10,0,0,16
4,account.49cd4d0d205c4c99b0f4909edfa4a02e,52,312,103,17,1,16052.861,5,22,183,0,90,246.18076,1635,118,2,1635,0,,25,159629.97,0,7,119,0,93.74664,1,80276,42,4,82403.125,826,59,5,0,6
1,account.52d3bc0382d24424801cd52ed3f09a94,416,3449,1047,29,1,159334.64,49,239,1743,0,967,421.028,1724,813,4,1724,0,,383,1557733.2,20,10,848,12,1213.7012,9,702550,377,41,764224.94,7064,37,1,0,47
1,account.285cc333ab184899aab93979d462878d,1569,5685,4793,69,2,650466.2,55,1119,4837,0,5138,472.88293,1696,2320,4,1696,0,,1256,1966985.2,59,17,2378,17,3431.5732,33,1189515,682,127,1357394.6,17921,147,2,0,84
2,account.4ef0589c8ebb4398a233696dec71df39,791,4213,2280,27,0,332356.66,47,470,2436,0,2150,500.82434,1731,1587,4,1731,0,,505,1801149.5,18,13,1631,40,2210.628,14,1024732,558,90,968826.2,12573,108,2,0,75
4,account.797df8e337cd41e28a9f19cfbe5aa32b,424,2410,1188,128,2,178343.53,23,261,1648,0,1128,708.68005,1710,866,4,1710,0,,292,983548.3,1,11,893,11,1666.5499,9,610884,319,52,704414.2,6329,382,10,0,51
2,account.6782ac02ef024259996a9d7543b119d3,856,3152,2340,22,0,331281.84,51,435,2457,0,2389,491.30093,1618,2023,5,1618,0,,476,818536.5,7,13,2041,18,1154.0579,22,714031,301,23,738787.5,9564,22,0,0,35
3,account.8a5ab9fc1db5406c950bce6dc2e04600,213,392,449,6,0,68052.49,16,107,239,0,392,371.6274,1706,183,4,1706,0,,84,525991,11,15,192,6,799.6637,8,164599,89,20,150322.88,1954,69,4,0,14
2,account.3abdd0c15f9640a1b07c872ae26862f4,318,1040,609,12,1,91713.32,33,139,882,0,622,387.94812,1657,495,4,1657,0,,246,461010.5,0,9,514,7,434.896,3,276032,159,13,334549.94,2799,25,3,0,33
4,account.b50ac32bf137419fb7c97566e793dd8b,106,852,330,12,0,46981.61,17,74,471,0,291,432.50684,1633,196,3,1633,0,,35,176512.67,1,11,202,8,556.5348,1,145708,80,7,192154.05,1685,39,2,0,9
4,account.a9ae6e576961405b91f0dbde1f74d708,441,2660,976,15,0,152104.55,50,222,1897,0,1002,495.22504,1663,821,4,1663,0,,394,1269842.8,5,7,865,12,2834.2898,5,713705,435,30,976844.5,5922,38,1,0,57
4,account.9e649037940641dcb9fa4b07e8bbc11d,233,1014,834,25,1,118364.47,18,227,938,0,768,360.8159,1565,577,4,1565,0,,146,283693.3,1,13,588,3,898.01514,4,279743,169,11,351781.38,3169,114,3,0,19
3,account.296e706ea1ad468a83911341ca65bd43,15,46,40,1,0,5619.913,8,11,48,0,38,166.40947,1538,28,4,1538,0,,8,26063.104,0,5,29,0,0,1,17090,7,5,14247.754,170,1,0,0,3
4,account.82d2a806b433434184f498256a1be8e3,814,3808,2003,92,5,287215.03,52,458,2682,0,2035,474.14352,1679,1414,4,1679,0,,539,1244598.2,15,14,1432,21,3105.3608,28,699775,402,47,822807,8955,176,8,0,33
2,account.175e5e6cf570451f9801fac4fa8ffbea,2,42,27,0,0,4096.6963,5,4,28,0,30,168.4937,1485,15,4,1485,0,,1,29593.486,1,10,15,0,0,0,16011,11,0,9729.888,106,6,0,0,0
4,account.c3475742f953470585904caa0b038413,153,922,455,4,0,68759.305,35,94,590,0,407,416.57608,1704,300,4,1704,0,,95,370267.53,5,10,309,3,758.1491,7,192915,102,20,199899.6,2736,4,0,0,12
4,account.0f52932fbe3a4bc19c09a83c6e337278,649,2441,1227,25,0,183355.4,30,242,2050,0,1252,534.47174,1736,1120,4,1736,0,,433,879812.4,4,9,1128,6,1292.6377,10,533221,255,34,518336.38,6219,25,0,0,20
4,account.d7bc3acd2251426ebe4c9d37572a5d81,42,248,95,19,1,14256.758,9,25,128,0,88,235.475,1625,84,3,1625,0,,17,75799.59,2,7,87,0,120.34229,2,47108,26,6,61365.08,577,19,1,0,4
4,account.c1645f15760847c588049c800a13bb03,343,1967,1015,44,1,148768.17,29,274,1196,0,932,452.89993,1646,732,4,1646,0,,194,510180.16,3,9,740,7,317.57483,10,415620,211,15,473062.1,5550,44,1,0,18
4,account.b4d3b40a3e1a46c7ba5c900d914a70bc,494,2205,1367,25,0,189928.45,31,266,1568,0,1348,443.06125,1692,955,4,1692,0,,351,800987.5,3,10,974,9,2451.8557,17,546229,251,37,634671.56,6476,25,0,0,25
3,account.0bd4e0e790c34d06a2112815c231f0ba,48,289,110,13,0,14780.289,11,25,210,0,98,142.38422,1669,88,3,1669,0,,21,83928.57,0,8,90,2,206.51648,3,56372,27,4,64706.44,768,28,1,0,3
3,account.4a7ee497841b4377a01fd3319aad4a3a,6,39,24,6,0,2806.8499,2,2,28,0,19,68.89215,1343,9,4,1343,0,,5,8430.337,0,7,9,0,148.4969,0,6686,4,0,8255.131,68,19,0,0,0
2,account.4b05705fe67f4ae689c960935d36d362,702,5857,2317,85,3,320494.38,43,660,2795,0,2568,594.31604,1723,1190,8,1723,0,,503,1763664.1,10,29,1245,29,2773.4653,21,847147,462,53,1018517.3,9840,134,4,0,88
4,account.155851d1ec8843059317b03af7f07ef1,412,2524,1304,11,0,193885.95,37,334,1426,0,1218,400.974,1730,994,4,1730,0,,236,1043218.4,9,11,1013,4,1235.2838,5,615680,311,22,648911.94,6622,201,6,0,31
4,account.a59e27be5dc44950947a3d8b837cdd95,299,1299,555,13,0,90963.99,29,129,1097,0,549,428.94794,1643,566,4,1643,0,,159,585223.4,4,8,583,6,1211.6769,6,351468,176,9,411100.94,3525,13,0,0,22
4,account.2f74b7060783471396c182d257b08ef8,155,1673,438,3,0,62252,21,114,819,0,451,476.6987,1670,369,3,1670,0,,127,730852.7,7,7,387,3,1079.2561,2,341514,195,34,315368,3790,3,0,0,25
2,account.087617c6883e44cf8b24f5eeca667f49,875,4130,2392,94,1,339697.66,51,482,2952,0,2370,563.3501,1650,1829,4,1650,0,,623,1128704.4,9,13,1865,22,3053.7053,17,844196,374,32,914840,11239,142,1,0,51
4,account.db3563415efc40f691251c59bb261cf1,127,1001,321,12,2,51217.45,33,65,417,0,288,549.87885000000006,1701,194,3,1701,0,,93,385129.75,2,9,206,1,199.37465,1,178490,115,14,191189.19,1923,18,3,0,18
2,account.94643eeb82e04b9292c2aaefc06a368f,669,2819,1621,54,2,234145.61,30,358,1583,0,1611,570.8826,1625,685,5,1625,0,,265,1610645.5,22,27,716,6,2895.6465,15,533723,298,48,567854.25,6794,54,2,0,46
4,account.6565fa3369ba46ddbd2315cb5c887a07,293,1669,1097,17,1,156385.67,49,179,1338,0,1020,298.9195,1639,764,4,1639,0,,189,863588.06,4,8,781,13,1846.5065,3,486586,229,14,597785.44,4072,31,1,0,25
3,account.3f6d7e4a87374a208dd3b88a55382cb5,77,369,250,17,1,34040.99,19,60,209,0,268,342.30237,1635,125,4,1635,0,,39,110373.01,3,17,133,14,287.5435,0,90433,62,8,93889.47,1060,17,1,0,20
2,account.6214d0020b684b219333828d1b19b5a4,437,1958,1142,24,2,174688.56,46,279,1379,0,1201,365.12463,1662,558,6,1662,0,,316,786042.06,21,18,598,13,1622.6221,6,450502,281,41,488102.38,5085,24,2,0,59
4,account.09961fc706e64554a1b01a5e57ad8ca3,113,825,503,8,0,73244.45,15,84,571,0,482,295.27383,1634,304,4,1634,0,,91,184004.97,0,11,306,1,343.76053,2,154528,76,5,158169.62,2095,15,0,0,3
4,account.d2921848b67241a7ac6c386cf757afc0,774,2673,2072,20,0,297309.3,37,443,2555,0,1971,563.2901,1736,1312,5,1736,0,,560,1045808.94,7,11,1329,16,1178.335,14,654193,295,49,650527.6,7825,20,0,0,23
2,account.305cd59e31a843ea8be45be5089259a2,128,660,219,1,0,36273.9,18,45,316,0,221,386.5711,1706,186,3,1706,0,,63,464168.78,0,6,193,2,941.7492,1,153226,88,21,138204.28,2047,1,0,0,13
3,account.142ee78d0e9c4d3099d1320c51345191,157,701,392,0,0,63324.645,27,73,579,0,377,368.8421,1707,371,4,1707,0,,108,382569.62,4,7,377,5,509.3197,2,237067,116,17,290550.66,2565,0,0,0,12
1,account.69455ef4fab84392a3c8af5dc3e7ffc7,196,880,438,10,2,67422.39,40,119,802,0,621,535.1906,1672,155,4,1672,0,,91,838574,7,15,232,3,1778.5704,4,262775,183,14,260383.48,2294,42,6,0,96
1,account.41c03c41b1b245b6a0eeee2511d2056d,118,426,340,17,2,53781.22,26,139,378,0,453,468.47675,1653,73,4,1653,0,,42,440146.84,19,16,122,0,465.1457,1,137005,97,16,137766.4,1102,30,2,0,56
3,account.02cf4a78eb71413a8b8ccaf6e998b586,30,93,57,2,0,8081.552,11,18,59,0,71,238.99516,1569,34,2,1569,0,,12,52298.008,7,8,42,3,97.58486,0,36503,20,0,50369.508,225,2,0,0,10
3,account.ef9c1a423f2b44bca6e7e4d54bbdd0eb,4,64,60,9,0,8063.88,5,20,40,0,88,351.19327,1463,7,6,1463,0,,6,64223.695,6,13,12,0,0,0,13663,11,0,19134.475,100,33,1,0,6
2,account.a3730ff2db17454e954972057ad782dd,347,2317,1147,73,1,164971.17,25,285,1270,0,1268,441.49316,1623,633,5,1623,0,,212,1125723,59,31,664,8,1401.1306,27,510835,259,69,573525.44,5008,389,13,0,51
2,account.e0484dc84a504280a724860201b9821a,64,668,255,11,1,38324.582,44,82,532,0,300,393.95663,1705,144,4,1705,0,,31,396602.22,9,11,181,3,532.5926,1,218376,141,5,236466.5,1242,11,1,0,44
1,account.52a7810913f64ac1b871ce910f3de6ae,169,986,408,8,2,64825.016,34,109,382,0,542,510.62384,1656,76,6,1656,0,,46,627486.2,64,13,145,1,205.93723,1,174807,121,8,140002.47,1371,17,5,0,78
3,account.7d5c6aa5da4c4de788cd6640864e3a3b,13,73,60,33,1,8853.665,8,23,26,0,88,283.535,1438,16,3,1438,0,,2,54805.17,5,17,21,0,84.20995,2,19478,13,0,27864.568,160,53,2,0,5
3,account.1cb265234c9f4f46ad29306b96c3f594,29,632,445,0,0,51137.477,29,111,1545,0,596,554.6541,1517,103,6,1517,0,,7,294960.03,54,27,120,17,760.3278,0,136603,91,1,165761.97,873,0,0,0,31
3,account.3a6c2744312c4b4293a280645f9ff008,107,795,435,17,0,64357.906,22,133,563,0,569,409.85507,1718,226,4,1718,0,,63,618467.25,32,17,265,8,1333.7329,2,249842,134,1,247884.02,2089,116,6,0,49
4,account.6a0d3b741969463aa7e3e452b49c7039,21,121,209,18,1,26968.219,18,79,74,0,306,292.38263,1565,38,4,1565,0,,7,141250.58,30,19,50,5,73.47262,0,44868,32,2,52744.676,353,28,2,0,16
3,account.f4b9129f50b445a9907046380eea1873,10,57,53,3,0,7030.4526,7,29,25,0,77,638.34143,1443,13,3,1443,0,,0,37430.375,2,10,17,2,0,0,17107,14,2,17707.209,130,3,0,0,8
3,account.93ea7e1a1b6745d995cc4aa1b7221c14,6,49,33,6,3,4584.6997,3,9,43,0,49,280.349,1562,13,2,1562,0,,8,44272.08,2,13,19,1,75.599396,0,20818,14,0,28065.297,151,49,8,0,8
4,account.b1bd34263f4a4579a088e30481ad4f93,369,2662,1011,13,1,146379.52,39,251,2029,0,965,460.1868,1681,987,5,1681,0,,339,1326642,19,20,1014,27,3987.5894,21,731282,339,25,872505.6,6507,13,1,0,50
4,account.192b12723d78478bb03385e6c4e41e21,33,276,289,2,0,37378.445,27,118,173,0,412,520.181,1553,57,6,1553,0,,12,204613.17,4,25,76,5,371.2,1,75121,60,1,95171.92,536,2,0,0,31
2,account.5e89b3dc87c64d1f905d2fad8be15fe1,22,250,223,5,0,26518.965,30,88,236,0,276,315.26288,1523,127,4,1523,0,,7,247955.02,19,13,140,23,3260.155,0,106894,58,10,91474.59,778,5,0,0,26
3,account.e7f3036962c3484fa1a4b0a631b0b3f5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,account.b6333ac285ab4a81b87a4c4bdddf8dcf,3,21,20,0,0,2735.4236,3,11,23,0,25,281.76398,1420,10,2,1420,0,,3,19037.41,0,11,12,0,378.3895,0,9192,4,1,13627.621,84,25,3,0,3
3,account.4cc966c7538146b3a27ac8be0841f79f,0,0,0,0,0,58.035988,1,0,0,0,0,0,293,1,0,293,0,,0,0,0,0,1,0,0,0,293,0,0,85.734825,2,0,0,0,0
3,account.c1226fb98ef443df91b46522850fba84,248,1656,751,51,5,95835.16,27,140,2098,0,816,325.691,1644,576,3,1644,0,,330,999679.7,23,14,605,15,1956.2925,7,477404,257,24,518894.22,4793,85,8,0,44
3,account.8afacf0a8a424ac2bb24550bc9cc677a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,account.16515c9281224520bf16c374310f5a29,14,147,78,14,1,11509.902,7,23,170,0,78,261.2635,1561,51,2,1561,0,,13,46442.395,1,10,53,3,0,0,44265,25,0,56749.34,402,41,1,0,4
3,account.1338d9d19f1542dd9d2e86e11fbfce3e,26,99,127,6,0,16288.079,14,30,103,0,137,394.9289,1564,66,3,1564,0,,19,98996.31,1,13,71,0,142.94307,2,46260,22,2,53147.75,511,6,0,0,7
2,account.aec753ae759748aa8561ada2e1c9b7d9,54,364,141,14,1,21915.324,13,22,226,0,115,307.16568,1603,97,3,1603,0,,50,140778.75,1,14,100,0,0,4,66220,33,4,85029.68,610,14,1,0,3
3,account.abaa0339dc054856bef2da4c9b436105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,account.fef4a4b8ea8a40e0be1785f77f697355,10,13,17,4,1,1941.4556,6,3,17,0,18,204.66261,1607,17,2,1607,0,,13,25541.61,1,4,19,1,36.69733,0,13793,5,0,14344.119,111,7,1,0,2
3,account.5c6a2f5561564dbbbe6ca6b945f02729,1,5,23,1,0,2987.1428,2,11,29,0,31,116.8629,1165,16,2,1165,0,,6,17530.787,1,7,16,1,0,0,9916,1,0,13181.115,107,31,0,0,0
4,account.bb1c13e77d4f4f74b4cd519d367e3644,146,641,572,2,0,82419.1,43,223,512,0,714,599.84155,1571,204,5,1571,0,,70,537633.3,14,21,236,4,1454.0907,2,198457,118,10,225920.45,1670,25,0,0,45
3,account.5521f56bcd4b4750a28a8f1abfdcf900,0,1,1,0,0,100,2,0,0,0,0,0,273,2,0,273,0,,0,0,0,0,2,0,0,0,492,0,0,266.39813,11,0,0,0,0
3,account.d1ef2b4195454732a8787238802af5ed,58,365,102,2,0,16336.656,31,33,271,0,101,506.80954,1674,126,2,1674,0,,33,210982.5,0,4,138,2,471.40262,6,125482,68,2,169999.39,781,2,0,0,15
3,account.abc1118595de42b19c323dbe15a6b8db,3,23,18,2,0,3182.0942,5,5,26,0,22,263.83624,1493,18,2,1493,0,,0,20521.578,1,6,19,0,0,0,10601,2,0,11454.431,88,4,0,0,1
3,account.2658b71e650f4d8cbc09be1dc3e18d92,71,289,238,15,0,35353.223,15,89,410,0,244,367.47595,1516,230,4,1516,0,,48,304574.44,6,7,232,2,643.0814,0,137248,53,2,168096.64,1323,48,0,0,5
3,account.f61c762421724b2891b2484aff027699,5,6,10,9,1,1468.5143,2,3,7,0,9,191.14801,1486,4,2,1486,0,,0,4673.587,0,7,4,0,0,0,3901,2,0,5341.243,28,9,1,0,1
3,account.2285f9f375ff431a8bce88dd42af786e,3,23,24,10,0,2261.9138,4,6,12,0,20,120.90985,1319,11,2,1319,0,,5,7534.547,0,6,11,1,344.6182,3,8437,4,0,9888.789,85,10,0,0,0
3,account.dd2c527783d84414ad52ecf68b906a46,2,24,6,6,0,1046.0653,3,2,16,0,11,131.6387,1343,15,2,1343,0,,5,22188.555,2,3,15,0,28.309717,0,10759,4,1,14260.387,71,10,0,0,0
2,account.df2e6170bffa4480901e3cb507cec806,21,82,35,7,0,6087.7256,14,5,40,0,33,259.41153,1550,64,2,1550,0,,14,77941.266,1,5,64,1,162.3538,1,46216,14,1,54427.19,215,7,0,0,0
3,account.0177cafa84e045c39c403f48fe8b0aea,127,347,475,15,1,70277.63,22,118,717,0,558,511.84457,1631,292,5,1631,0,,59,374904.53,16,18,306,6,426.8915,3,216108,97,0,302993.06,1340,64,6,0,35
