"kills","assists","damageDealt","timeSurvived","wins"
-0.170319373594472,-0.0990771071877007,-0.17616935503065,-0.172396218226523,-0.15079856883178
-0.263142191971276,-0.240408628110893,-0.269554168323863,-0.297172634479109,-0.237439953306464
0.717837757431671,0.16507823549017,0.436326620931958,0.309051433310927,0.834747179567742
-0.227128967355139,-0.220218410836151,-0.243643978401467,-0.284018497553552,-0.183289088009787
-0.0389471880229295,-0.23199603757975,-0.0999922158775556,-0.165204518115209,-0.118308049653774
-0.251475936109711,-0.240408628110893,-0.261750627419222,-0.290577370062752,-0.215779607187793
0.984132728184798,0.732086837289167,0.761389622759638,0.922281674477364,1.87444379326394
-0.0536568149788165,-0.164695313330611,-0.131797219820739,-0.228888386933137,0.13078593071094
-0.232201252512342,-0.226948483261065,-0.236465239548082,-0.262850890087292,-0.237439953306464
-0.263142191971276,-0.240408628110893,-0.269554168323863,-0.297172634479109,-0.237439953306464
-0.258069906814074,-0.240408628110893,-0.265537095409968,-0.294678293421545,-0.237439953306464
-0.263142191971276,-0.240408628110893,-0.269554168323863,-0.297172634479109,-0.237439953306464
0.153799647950762,0.434281132486726,0.192470668717685,0.227668672321181,0.0441445462362571
-0.263142191971276,-0.240408628110893,-0.269554168323863,-0.297172634479109,-0.237439953306464
-0.116045922412406,-0.131044951206042,-0.103190403805145,-0.117425733561118,-0.172458914950451
-0.255533764235473,-0.235361073792207,-0.263836647969282,-0.292603813320879,-0.226609780247128
-0.246910879468229,-0.240408628110893,-0.258407733135682,-0.290698788670684,-0.237439953306464
-0.263142191971276,-0.240408628110893,-0.269554168323863,-0.297172634479109,-0.237439953306464
0.101047882315857,0.139840463896743,0.141197138048107,0.149206481416966,0.206597142126288
-0.263142191971276,-0.240408628110893,-0.269554168323863,-0.297172634479109,-0.237439953306464
-0.177420572814555,-0.151235168480783,-0.180412363933316,-0.0644662857391889,-0.139968395772445
-0.262127734939836,-0.240408628110893,-0.26922296451129,-0.295618393404729,-0.226609780247128
-0.237273537669544,-0.240408628110893,-0.251239268583217,-0.275492050825585,-0.226609780247128
-0.263142191971276,-0.240408628110893,-0.269554168323863,-0.297172634479109,-0.237439953306464
0.587987257407289,0.853228140937617,0.638284240033837,1.26821461500597,1.40874635171252
-0.262634963455556,-0.237043591898436,-0.269137741286272,-0.295536364014692,-0.237439953306464
-0.181478400940317,-0.173107903861754,-0.183688021027032,-0.20692735342975,-0.118308049653774
-0.260098820876955,-0.240408628110893,-0.26750689766175,-0.29614726710365,-0.237439953306464
-0.256040992751193,-0.240408628110893,-0.264013152205792,-0.293476994591139,-0.237439953306464
-0.263142191971276,-0.240408628110893,-0.269554168323863,-0.297172634479109,-0.237439953306464
0.372415138226186,0.541962291285349,0.399317030564274,0.558774800600649,0.704785102855717
-0.259084363845514,-0.240408628110893,-0.266243968673716,-0.293167225710342,-0.237439953306464
-0.212419340399252,-0.205075747880095,-0.211002915880492,-0.199568453676191,-0.204949434128457
-0.263142191971276,-0.240408628110893,-0.269554168323863,-0.297172634479109,-0.237439953306464
-0.260606049392675,-0.240408628110893,-0.266954843125421,-0.296226058491449,-0.237439953306464
-0.263142191971276,-0.240408628110893,-0.269554168323863,-0.297172634479109,-0.237439953306464
-0.128219406789692,-0.0721568174880451,-0.0884390426259168,0.0143382915217029,-0.0966477035351033
-0.263142191971276,-0.240408628110893,-0.269554168323863,-0.297172634479109,-0.237439953306464
-0.263142191971276,-0.240408628110893,-0.269554168323863,-0.297172634479109,-0.237439953306464
-0.263142191971276,-0.240408628110893,-0.269554168323863,-0.297172634479109,-0.237439953306464
-0.184014543518919,-0.240408628110893,-0.201498450627421,-0.18817567232085,-0.204949434128457
-0.263142191971276,-0.240408628110893,-0.269554168323863,-0.297172634479109,-0.237439953306464
0.870513540663464,1.36471364523107,1.01106216403183,1.25845214619093,1.08384115993246
-0.263142191971276,-0.240408628110893,-0.269554168323863,-0.297172634479109,-0.237439953306464
-0.206332598210609,-0.200028193561409,-0.205315209062122,-0.25062743163774,-0.215779607187793
-0.263142191971276,-0.240408628110893,-0.269554168323863,-0.297172634479109,-0.237439953306464
-0.20734705524205,-0.240408628110893,-0.227013740530739,-0.241733718823231,-0.215779607187793
-0.263142191971276,-0.240408628110893,-0.269554168323863,-0.297172634479109,-0.237439953306464
0.301910374541073,0.346790190962846,0.328598716522973,0.254504965038626,0.119955757651605
-0.256040992751193,-0.233678555685979,-0.264372213099127,-0.294375000545225,-0.237439953306464
-0.069380898966144,-0.0940295528690153,-0.0753860436441614,-0.157733464757457,-0.194119261069122
-0.263142191971276,-0.240408628110893,-0.269554168323863,-0.297172634479109,-0.237439953306464
-0.0896700395949536,-0.240408628110893,-0.122131010285747,-0.200311035522839,-0.15079856883178
-0.263142191971276,-0.240408628110893,-0.269554168323863,-0.297172634479109,-0.237439953306464
4.44089506281824,4.69946453177591,4.63821235829843,3.64382309542891,2.80583867636679
-0.263142191971276,-0.240408628110893,-0.269554168323863,-0.297172634479109,-0.237439953306464
0.502265638250568,0.435963650592955,0.484198144187359,0.263923504049258,-0.0208364921197554
-0.263142191971276,-0.240408628110893,-0.269554168323863,-0.297172634479109,-0.237439953306464
-0.242853051342467,-0.240408628110893,-0.250435097825797,-0.283420838973083,-0.226609780247128
-0.263142191971276,-0.240408628110893,-0.269554168323863,-0.297172634479109,-0.237439953306464
0.703128130475784,1.02147995156046,0.796173807408279,0.638373638223913,0.304068699660307
-0.258069906814074,-0.238726110004664,-0.266397378784956,-0.295644297422635,-0.237439953306464
-0.133291691946894,-0.16637783143684,-0.15412686046443,-0.219512388795912,-0.215779607187793
-0.263142191971276,-0.240408628110893,-0.269554168323863,-0.297172634479109,-0.237439953306464
-0.209883197820651,-0.240408628110893,-0.22444722862578,-0.274455890109331,-0.237439953306464
-0.259591592361235,-0.240408628110893,-0.267858704833637,-0.296694489481921,-0.237439953306464
16.929875576882,14.7289549630039,15.5409646943928,7.19175125762618,4.60364740421647
-0.251475936109711,-0.233678555685979,-0.261968952912693,-0.292927613544708,-0.215779607187793
-0.115538693896686,-0.136092505524727,-0.107542360808271,-0.103706318077474,-0.183289088009787
-0.253504850172592,-0.240408628110893,-0.263996003555598,-0.294472140612374,-0.226609780247128
-0.254519307204032,-0.240408628110893,-0.26214252012306,-0.282607021077192,-0.237439953306464
-0.263142191971276,-0.240408628110893,-0.269554168323863,-0.297172634479109,-0.237439953306464
2.95775888285226,3.64452567917066,3.18335842386434,3.59008812448423,3.84553529006299
-0.257055449782633,-0.23199603757975,-0.26391184067562,-0.29315211503323,-0.215779607187793
-0.182492857971758,-0.201710711667638,-0.187258503093124,-0.214003672727972,-0.204949434128457
-0.263142191971276,-0.240408628110893,-0.269554168323863,-0.297172634479109,-0.237439953306464
-0.101843523972239,-0.205075747880095,-0.121363581831176,-0.0119405791104202,-0.237439953306464
-0.263142191971276,-0.240408628110893,-0.269554168323863,-0.297172634479109,-0.237439953306464
0.69450524570854,0.817895260706819,0.704070980329018,0.741633637536456,0.260748007422965
-0.263142191971276,-0.240408628110893,-0.269554168323863,-0.297172634479109,-0.237439953306464
0.44393435894274,0.154983126852799,0.441357166261534,0.236284996277276,0.184936796007617
-0.262634963455556,-0.240408628110893,-0.268251673678667,-0.296133235760618,-0.237439953306464
-0.139885662651258,-0.240408628110893,-0.158295699253751,-0.212322944492824,-0.15079856883178
-0.263142191971276,-0.240408628110893,-0.269554168323863,-0.297172634479109,-0.237439953306464
0.512917437080693,0.538597255072892,0.57592874137084,0.44152792681958,0.293238526600972
-0.263142191971276,-0.238726110004664,-0.268476791404095,-0.296161298446683,-0.237439953306464
0.75892326720501,0.281171984819935,0.786080595387563,0.367068986015973,0.174106622948282
-0.259084363845514,-0.240408628110893,-0.266057452397756,-0.295500745990071,-0.226609780247128
-0.135827834525496,-0.240408628110893,-0.166389035303445,-0.224534530267503,-0.204949434128457
-0.259084363845514,-0.240408628110893,-0.265935750378422,-0.295628107411444,-0.237439953306464
1.48426004468496,1.58848855335946,1.64067818706021,1.02767929493422,1.02969029463578
-0.225607281807978,-0.203393229773866,-0.231300234198996,-0.258888899690538,-0.183289088009787
-0.0632941567775011,-0.114219770143757,-0.0798769387624978,-0.132425271642988,-0.194119261069122
-0.254519307204032,-0.235361073792207,-0.258848153280978,-0.29048504166693,-0.237439953306464
-0.234737395090943,-0.240408628110893,-0.249214279753826,-0.271943457253928,-0.226609780247128
-0.263142191971276,-0.240408628110893,-0.269554168323863,-0.297172634479109,-0.237439953306464
0.360241653848901,0.294632129669763,0.299596868223871,0.122090004365842,0.24991783436363
-0.25046147907827,-0.230313519473522,-0.257113969341089,-0.288281449465014,-0.226609780247128
0.959785759430226,0.451106313549011,0.927643932794078,0.552215795333357,0.672294583677711
-0.251475936109711,-0.228631001367293,-0.259168961789572,-0.29231671045575,-0.237439953306464
-0.115538693896686,-0.240408628110893,-0.151064504327439,-0.204645641185833,-0.12913822271311
-0.262127734939836,-0.240408628110893,-0.26868114750637,-0.296441925307335,-0.237439953306464
1.15912656610828,1.06354290421618,1.32928093508648,1.21202351143014,0.737275622033723
-0.251475936109711,-0.233678555685979,-0.261086703816971,-0.287820204680842,-0.226609780247128
-0.0490917583373343,-0.0486015640008464,-0.0108181654189814,-0.0199348828365396,-0.12913822271311
-0.263142191971276,-0.240408628110893,-0.269554168323863,-0.297172634479109,-0.237439953306464
-0.117060379443847,-0.240408628110893,-0.148759566117161,-0.228985704011075,-0.183289088009787
-0.263142191971276,-0.240408628110893,-0.269554168323863,-0.297172634479109,-0.237439953306464
0.838050915657368,1.35630105469993,1.07306939155579,1.13694827086718,0.845577352627078
-0.263142191971276,-0.240408628110893,-0.269554168323863,-0.297172634479109,-0.237439953306464
1.27781803878682,0.592437834472203,1.23277362690946,0.996261822683335,0.488181641669009
-0.263142191971276,-0.240408628110893,-0.269554168323863,-0.297172634479109,-0.237439953306464
1.75156947246952,-0.0519666002133034,1.43999393431043,1.03055032358551,0.358219564956984
-0.252997621656871,-0.238726110004664,-0.263479708597404,-0.292972988749408,-0.215779607187793
3.0465238731033,3.2037059353388,3.22672165733937,3.18159881557976,2.80583867636679
-0.258069906814074,-0.238726110004664,-0.262048347093123,-0.292465214952405,-0.237439953306464
-0.172348287657353,-0.191615603030267,-0.174656359542292,-0.146632513750512,-0.194119261069122
-0.263142191971276,-0.240408628110893,-0.269554168323863,-0.297172634479109,-0.237439953306464
-0.251983164625431,-0.240408628110893,-0.259695130098515,-0.277977757210514,-0.237439953306464
-0.263142191971276,-0.240408628110893,-0.269554168323863,-0.297172634479109,-0.237439953306464
0.579871601155765,0.785927416688478,0.616379889996247,0.888568674506346,0.748105795093059
-0.263142191971276,-0.240408628110893,-0.268500745928376,-0.295710136801481,-0.237439953306464
-0.0495989868530546,-0.078886889912959,-0.0537720291462966,-0.0443094843523231,-0.172458914950451
-0.258577135329794,-0.240408628110893,-0.264042664557001,-0.295084123035411,-0.237439953306464
-0.240824137279586,-0.240408628110893,-0.250732019000439,-0.280040364636306,-0.237439953306464
-0.263142191971276,-0.240408628110893,-0.269554168323863,-0.297172634479109,-0.237439953306464
0.0472816596495116,0.106190101772173,0.00432234794509572,-0.018938657481225,-0.0533270112977617
-0.252997621656871,-0.23199603757975,-0.26163877705927,-0.292459182554235,-0.226609780247128
-0.179956715393157,-0.168060349543068,-0.180664595980257,-0.124188214889064,-0.161628741891116
-0.263142191971276,-0.240408628110893,-0.269554168323863,-0.297172634479109,-0.237439953306464
-0.263142191971276,-0.240408628110893,-0.269554168323863,-0.297172634479109,-0.237439953306464
-0.263142191971276,-0.240408628110893,-0.269554168323863,-0.297172634479109,-0.237439953306464
0.744213640249124,1.25030241400754,0.825188957730052,1.35856880086395,1.37625583253451
-0.259591592361235,-0.23199603757975,-0.261211258364371,-0.285224406219811,-0.237439953306464
-0.108437494676603,-0.159647759011926,-0.119480612500315,-0.227229627463841,-0.204949434128457
-0.263142191971276,-0.240408628110893,-0.269554168323863,-0.297172634479109,-0.237439953306464
-0.0810471548277095,-0.240408628110893,-0.118102439813904,-0.230108211453683,-0.237439953306464
-0.251983164625431,-0.240408628110893,-0.261101450923015,-0.294685848760101,-0.237439953306464
0.96790141568175,0.886878503062187,0.944160547961492,0.368121336743418,0.347389391897649
-0.0572074145888582,-0.109172215825072,-0.07513652868651,-0.203981850726983,-0.0316666651790908
-0.109451951708043,-0.134409987418499,-0.0999680530556914,-0.156100684859453,-0.226609780247128
-0.263142191971276,-0.240408628110893,-0.269554168323863,-0.296976195676653,-0.237439953306464
-0.22966510993374,-0.240408628110893,-0.244797370712327,-0.269426724331551,-0.237439953306464
-0.252490393141151,-0.240408628110893,-0.261575846021387,-0.287872012716655,-0.237439953306464
0.0787298276241666,0.000191461079779385,0.0494566021374593,-0.0261842919164881,0.10912558459227
-0.261620506424116,-0.238726110004664,-0.267956187270772,-0.296475614561956,-0.237439953306464
-0.241331365795306,-0.228631001367293,-0.24903428487006,-0.28149206897314,-0.215779607187793
-0.263142191971276,-0.240408628110893,-0.269554168323863,-0.297172634479109,-0.237439953306464
-0.263142191971276,-0.240408628110893,-0.269294573531793,-0.295906575603937,-0.237439953306464
-0.263142191971276,-0.240408628110893,-0.269554168323863,-0.297172634479109,-0.237439953306464
1.47512993140199,1.35293601848747,1.46205613249773,1.16301418888543,1.34376531335651
-0.220027768135056,-0.21012330219878,-0.231610345160494,-0.26547151323215,-0.139968395772445
-0.108944723192323,-0.147870132268327,-0.120225926342194,-0.215500504022668,-0.161628741891116
-0.263142191971276,-0.240408628110893,-0.269554168323863,-0.297172634479109,-0.237439953306464
0.27452003469218,-0.240408628110893,0.211753447057609,-0.0160104241237296,-0.0641571843570971
-0.263142191971276,-0.240408628110893,-0.269554168323863,-0.297172634479109,-0.237439953306464
1.64860208377831,2.45835041427958,1.76156152736247,1.2516005334547,1.76614206267059
-0.263142191971276,-0.240408628110893,-0.269554168323863,-0.297172634479109,-0.237439953306464
-0.244374736889627,-0.230313519473522,-0.245394538567279,-0.271991770405991,-0.237439953306464
-0.263142191971276,-0.240408628110893,-0.269554168323863,-0.297172634479109,-0.237439953306464
-0.263142191971276,-0.240408628110893,-0.269554168323863,-0.297172634479109,-0.237439953306464
-0.263142191971276,-0.240408628110893,-0.269554168323863,-0.297172634479109,-0.237439953306464
0.0447455170709104,0.0388893775230343,0.0461847051325381,-0.022226309087171,-0.161628741891116
-0.263142191971276,-0.240408628110893,-0.269554168323863,-0.297172634479109,-0.237439953306464
0.182204444831096,0.00860405161092177,0.179562869627153,0.0254392425286476,-0.0749873574164325
-0.262127734939836,-0.238726110004664,-0.268886576840019,-0.296144029101412,-0.226609780247128
-0.258577135329794,-0.240408628110893,-0.266131276356193,-0.293808350153524,-0.237439953306464
-0.263142191971276,-0.240408628110893,-0.269554168323863,-0.297008575699036,-0.237439953306464
2.44495085345909,2.47181055912941,2.36653993701296,1.50234603011765,1.06218081381379
-0.260098820876955,-0.240408628110893,-0.2685483416614,-0.296838040914486,-0.237439953306464
-0.262634963455556,-0.238726110004664,-0.269273692152647,-0.294090056348255,-0.237439953306464
-0.263142191971276,-0.240408628110893,-0.269554168323863,-0.297172634479109,-0.237439953306464
-0.261113277908395,-0.240408628110893,-0.267983859256912,-0.294939492268767,-0.237439953306464
-0.263142191971276,-0.240408628110893,-0.269554168323863,-0.297172634479109,-0.237439953306464
-0.0227158755198818,0.0405718956292628,0.0328084594418972,0.144711054976137,0.0982954115329341
-0.263142191971276,-0.240408628110893,-0.269554168323863,-0.297172634479109,-0.237439953306464
-0.224592824776538,-0.230313519473522,-0.234200573967239,-0.269743479741844,-0.237439953306464
-0.263142191971276,-0.240408628110893,-0.269554168323863,-0.297172634479109,-0.237439953306464
-0.263142191971276,-0.240408628110893,-0.269554168323863,-0.297172634479109,-0.237439953306464
-0.263142191971276,-0.240408628110893,-0.269554168323863,-0.297172634479109,-0.237439953306464
0.21263815577431,0.284537021032392,0.246120658643303,0.255618870188621,-0.0208364921197554
-0.263142191971276,-0.240408628110893,-0.269554168323863,-0.297172634479109,-0.237439953306464
-0.240824137279586,-0.23199603757975,-0.245729701545508,-0.275850389739956,-0.215779607187793
-0.263142191971276,-0.240408628110893,-0.269554168323863,-0.297172634479109,-0.237439953306464
-0.263142191971276,-0.240408628110893,-0.269554168323863,-0.297172634479109,-0.237439953306464
-0.263142191971276,-0.240408628110893,-0.269554168323863,-0.297172634479109,-0.237439953306464
1.17992293525281,1.23852478726394,1.32172939193179,1.17785179447536,0.628973891440369
-0.263142191971276,-0.240408628110893,-0.269554168323863,-0.297172634479109,-0.237439953306464
-0.159160346248627,-0.178155458180439,-0.157825990473081,-0.219803808997358,-0.194119261069122
-0.259591592361235,-0.240408628110893,-0.267020842698079,-0.296043651032025,-0.237439953306464
-0.253504850172592,-0.240408628110893,-0.261930110250695,-0.293519088620236,-0.237439953306464
-0.263142191971276,-0.240408628110893,-0.269554168323863,-0.297172634479109,-0.237439953306464
0.189305644051179,0.254251695120279,0.240853397773913,0.219244469831224,0.141616103770276
-0.263142191971276,-0.240408628110893,-0.269554168323863,-0.297172634479109,-0.237439953306464
-0.0815543833434298,-0.169742867649297,-0.098255360951977,-0.189977275179554,-0.15079856883178
-0.263142191971276,-0.240408628110893,-0.269554168323863,-0.297172634479109,-0.237439953306464
-0.254519307204032,-0.240408628110893,-0.263468524695104,-0.28420335618067,-0.237439953306464
-0.263142191971276,-0.240408628110893,-0.269554168323863,-0.297172634479109,-0.237439953306464
3.2570237071272,3.10948492139,3.70889488673025,2.90600165173792,3.83470511700365
-0.263142191971276,-0.240408628110893,-0.269554168323863,-0.297172634479109,-0.237439953306464
-0.263142191971276,-0.240408628110893,-0.269554168323863,-0.297172634479109,-0.237439953306464
-0.263142191971276,-0.240408628110893,-0.269554168323863,-0.297172634479109,-0.237439953306464
-0.263142191971276,-0.240408628110893,-0.269554168323863,-0.297172634479109,-0.237439953306464
-0.263142191971276,-0.240408628110893,-0.269554168323863,-0.297172634479109,-0.237439953306464
0.961814673493107,1.24861989590131,0.871182023761146,0.510530564018144,0.672294583677711
-0.263142191971276,-0.240408628110893,-0.269554168323863,-0.297172634479109,-0.237439953306464
-0.206839826726329,-0.208440784092552,-0.209062543787023,-0.194900333782653,-0.204949434128457
-0.263142191971276,-0.240408628110893,-0.269554168323863,-0.297172634479109,-0.237439953306464
-0.259084363845514,-0.240408628110893,-0.265824721040472,-0.293792160142332,-0.237439953306464
-0.263142191971276,-0.240408628110893,-0.269554168323863,-0.297172634479109,-0.237439953306464
0.199957442881304,0.429233578168041,0.300655512721372,0.449861465246864,0.304068699660307
-0.257562678298354,-0.228631001367293,-0.263581858306163,-0.29284882215691,-0.237439953306464
-0.263142191971276,-0.240408628110893,-0.269554168323863,-0.297172634479109,-0.237439953306464
-0.263142191971276,-0.240408628110893,-0.269554168323863,-0.297172634479109,-0.237439953306464
-0.263142191971276,-0.240408628110893,-0.269554168323863,-0.278017692571453,-0.237439953306464
-0.263142191971276,-0.240408628110893,-0.269554168323863,-0.297172634479109,-0.237439953306464
-0.056700186073138,-0.14450509605587,-0.0955762391113392,-0.225954933916033,-0.172458914950451
-0.0465556157587331,-0.223583447048608,-0.1111581037623,-0.237823291453453,-0.237439953306464
-0.173869973204514,-0.186568048711582,-0.19641961366497,-0.215009407016527,-0.204949434128457
-0.263142191971276,-0.240408628110893,-0.269554168323863,-0.297172634479109,-0.237439953306464
-0.257562678298354,-0.240408628110893,-0.264097192646698,-0.291951895536903,-0.237439953306464
-0.263142191971276,-0.240408628110893,-0.269554168323863,-0.297172634479109,-0.237439953306464
1.26919515401957,1.84086626929373,1.57292100907713,1.75028849617631,0.986369602398438
-0.263142191971276,-0.240408628110893,-0.269554168323863,-0.297172634479109,-0.237439953306464
-0.248432565015389,-0.223583447048608,-0.254925217874574,-0.281333406863464,-0.226609780247128
-0.263142191971276,-0.240408628110893,-0.269554168323863,-0.297172634479109,-0.237439953306464
-0.247925336499669,-0.240408628110893,-0.256481597985455,-0.288288635671315,-0.237439953306464
-0.263142191971276,-0.240408628110893,-0.269554168323863,-0.297172634479109,-0.237439953306464
-0.0506134438844951,-0.046919045894618,-0.0388250866649761,-0.0536586761483518,-0.0641571843570971
-0.263142191971276,-0.240408628110893,-0.269554168323863,-0.297172634479109,-0.237439953306464
-0.177927801330276,-0.194980639242724,-0.17706196232073,-0.247534060166091,-0.215779607187793
-0.263142191971276,-0.240408628110893,-0.269554168323863,-0.297172634479109,-0.237439953306464
-0.237780766185264,-0.240408628110893,-0.246704999045614,-0.282164494104625,-0.226609780247128
-0.257562678298354,-0.240408628110893,-0.265260976784872,-0.295861243572601,-0.237439953306464
0.104091253410179,0.141522982002971,0.139564337439079,0.0284937579734365,-0.0424968382384263
-0.263142191971276,-0.240408628110893,-0.269554168323863,-0.297172634479109,-0.237439953306464
-0.128726635305412,-0.15460020469324,-0.129986134318077,-0.130479199917752,-0.183289088009787
-0.263142191971276,-0.240408628110893,-0.269554168323863,-0.297172634479109,-0.237439953306464
-0.240824137279586,-0.240408628110893,-0.248345941097154,-0.26585035949403,-0.237439953306464
-0.263142191971276,-0.240408628110893,-0.269554168323863,-0.297172634479109,-0.237439953306464
1.10992540008342,1.27554018560096,1.14554561324094,1.20478225909124,0.943048910161096
-0.225100053292258,-0.215170856517466,-0.221440378201573,-0.252728895090391,-0.237439953306464
3.20832976961806,1.78870820800065,3.1030765601596,2.12098416675566,1.87444379326394
-0.0318459888028461,-0.0906645166565583,-0.0137479585862868,-0.13549762848011,-0.0858175304757679
-0.176406115783115,-0.220218410836151,-0.192156855793418,-0.233123748906861,-0.15079856883178
-0.263142191971276,-0.240408628110893,-0.269554168323863,-0.297172634479109,-0.237439953306464
2.97652633793391,2.92272541159864,3.11882660848073,2.36254420660243,2.21017915810334
-0.20734705524205,-0.18825056681781,-0.209746112814007,-0.254814851750324,-0.204949434128457
-0.256548221266913,-0.230313519473522,-0.262788561952277,-0.283745718530991,-0.226609780247128
-0.263142191971276,-0.240408628110893,-0.269554168323863,-0.297172634479109,-0.237439953306464
-0.263142191971276,-0.240408628110893,-0.269554168323863,-0.297172634479109,-0.237439953306464
-0.263142191971276,-0.240408628110893,-0.269554168323863,-0.297172634479109,-0.237439953306464
0.307997116729716,0.461201422186382,0.300965540545227,0.449170691436029,0.260748007422965
-0.263142191971276,-0.240408628110893,-0.269554168323863,-0.297172634479109,-0.237439953306464
-0.263142191971276,-0.240408628110893,-0.269554168323863,-0.297172634479109,-0.237439953306464
-0.263142191971276,-0.240408628110893,-0.269554168323863,-0.297172634479109,-0.237439953306464
-0.263142191971276,-0.240408628110893,-0.269554168323863,-0.297172634479109,-0.237439953306464
-0.263142191971276,-0.240408628110893,-0.269554168323863,-0.297172634479109,-0.237439953306464
-0.240316908763865,-0.226948483261065,-0.242538531190675,-0.286643730534263,-0.194119261069122
-0.263142191971276,-0.240408628110893,-0.269554168323863,-0.297172634479109,-0.237439953306464
-0.235751852122383,-0.215170856517466,-0.243646107480891,-0.271317186606347,-0.204949434128457
-0.263142191971276,-0.240408628110893,-0.269554168323863,-0.297172634479109,-0.237439953306464
-0.263142191971276,-0.240408628110893,-0.269554168323863,-0.297172634479109,-0.237439953306464
-0.263142191971276,-0.240408628110893,-0.269554168323863,-0.297172634479109,-0.237439953306464
-0.146986861871341,-0.0906645166565583,-0.148674841302304,-0.157058880957813,-0.0858175304757679
-0.263142191971276,-0.240408628110893,-0.269554168323863,-0.297172634479109,-0.237439953306464
-0.243360279858187,-0.233678555685979,-0.250841104278008,-0.281607557719639,-0.194119261069122
-0.263142191971276,-0.240408628110893,-0.269554168323863,-0.297172634479109,-0.237439953306464
-0.234230166575222,-0.240408628110893,-0.243918275934311,-0.285513667753099,-0.215779607187793
-0.263142191971276,-0.240408628110893,-0.269554168323863,-0.297172634479109,-0.237439953306464
0.293794718289549,0.197046079508511,0.31970128831872,0.103499921155314,0.206597142126288
-0.263142191971276,-0.240408628110893,-0.269554168323863,-0.297172634479109,-0.237439953306464
-0.20886874078921,-0.205075747880095,-0.208585012510066,-0.24329011856577,-0.215779607187793
-0.256040992751193,-0.235361073792207,-0.263926847775743,-0.291964847545856,-0.226609780247128
-0.199738627506246,-0.240408628110893,-0.224419267925284,-0.271162841832988,-0.237439953306464
-0.255533764235473,-0.240408628110893,-0.264458505058529,-0.293467280584424,-0.237439953306464
0.357705511270299,0.533549700754206,0.468238437849804,0.530529815009435,0.401540257194326
0.203000813975626,0.281171984819935,0.235939509671574,0.307451968138619,0.358219564956984
-0.112495322802365,-0.120949842568671,-0.123904933262571,-0.179621280554232,-0.139968395772445
-0.263142191971276,-0.240408628110893,-0.269554168323863,-0.297172634479109,-0.237439953306464
0.201479128428465,-0.240408628110893,0.106042235097171,-0.0823506139818581,0.195766969066953
-0.263142191971276,-0.240408628110893,-0.269554168323863,-0.297172634479109,-0.237439953306464
3.54462227554058,4.95352476581641,3.48674090485978,2.30230203842627,6.27149405535412
-0.245896422436788,-0.230313519473522,-0.256442513846398,-0.29027029304115,-0.194119261069122
-0.251983164625431,-0.23199603757975,-0.256914442024203,-0.280556301436951,-0.226609780247128
-0.263142191971276,-0.240408628110893,-0.269554168323863,-0.297172634479109,-0.237439953306464
